ID_PRODUTO;DATA_INICIO;DATA_FIM;PRECO
104;2022-07-01;2022-08-01;486.12
105;2022-07-01;2022-08-01;66.86
1;2022-08-01;2022-09-01;2267.09
2;2022-08-01;2022-09-01;343.99
3;2022-08-01;2022-09-01;4928.42
4;2022-08-01;2022-09-01;1160.97
5;2022-08-01;2022-09-01;416.37
6;2022-08-01;2022-09-01;604.48
7;2022-08-01;2022-09-01;3330.51
8;2022-08-01;2022-09-01;230.84
9;2022-08-01;2022-09-01;52.31
10;2022-08-01;2022-09-01;218.15
11;2022-08-01;2022-09-01;75.74
12;2022-08-01;2022-09-01;4302.36
13;2022-08-01;2022-09-01;1631.33
14;2022-08-01;2022-09-01;2140.23
15;2022-08-01;2022-09-01;2943.3
16;2022-08-01;2022-09-01;226.66
17;2022-08-01;2022-09-01;1749.02
18;2022-08-01;2022-09-01;535.62
19;2022-08-01;2022-09-01;659.87
20;2022-08-01;2022-09-01;3427.22
21;2022-08-01;2022-09-01;138.74
22;2022-08-01;2022-09-01;137.19
23;2022-08-01;2022-09-01;127.7
24;2022-08-01;2022-09-01;274.59
25;2022-08-01;2022-09-01;721.27
26;2022-08-01;2022-09-01;488.48
27;2022-08-01;2022-09-01;857.58
28;2022-08-01;2022-09-01;171.8
29;2022-08-01;2022-09-01;140.86
30;2022-08-01;2022-09-01;201.18
31;2022-08-01;2022-09-01;93.64
32;2022-08-01;2022-09-01;280.3
33;2022-08-01;2022-09-01;383.91
34;2022-08-01;2022-09-01;175.65
35;2022-08-01;2022-09-01;273.55
36;2022-08-01;2022-09-01;291.56
37;2022-08-01;2022-09-01;103.78
38;2022-08-01;2022-09-01;1044.13
39;2022-08-01;2022-09-01;115.6
40;2022-08-01;2022-09-01;99.75
41;2022-08-01;2022-09-01;1475.46
42;2022-08-01;2022-09-01;2923.14
43;2022-08-01;2022-09-01;316.37
44;2022-08-01;2022-09-01;369.66
45;2022-08-01;2022-09-01;202.57
46;2022-08-01;2022-09-01;1153.31
47;2022-08-01;2022-09-01;272.73
48;2022-08-01;2022-09-01;102.64
49;2022-08-01;2022-09-01;159.21
50;2022-08-01;2022-09-01;1160.35
51;2022-08-01;2022-09-01;138.81
52;2022-08-01;2022-09-01;758.84
53;2022-08-01;2022-09-01;112.66
54;2022-08-01;2022-09-01;153.27
55;2022-08-01;2022-09-01;75.1
56;2022-08-01;2022-09-01;650.24
57;2022-08-01;2022-09-01;432.53
58;2022-08-01;2022-09-01;150.04
59;2022-08-01;2022-09-01;205.41
60;2022-08-01;2022-09-01;195.21
61;2022-08-01;2022-09-01;874.56
62;2022-08-01;2022-09-01;84.07
63;2022-08-01;2022-09-01;2995.25
64;2022-08-01;2022-09-01;51.19
65;2022-08-01;2022-09-01;304.88
66;2022-08-01;2022-09-01;273.82
67;2022-08-01;2022-09-01;114.95
68;2022-08-01;2022-09-01;182.71
69;2022-08-01;2022-09-01;84.84
70;2022-08-01;2022-09-01;82.8
71;2022-08-01;2022-09-01;382.09
72;2022-08-01;2022-09-01;230.81
73;2022-08-01;2022-09-01;292.53
74;2022-08-01;2022-09-01;307.77
75;2022-08-01;2022-09-01;165.72
76;2022-08-01;2022-09-01;147.41
77;2022-08-01;2022-09-01;403.08
78;2022-08-01;2022-09-01;265.93
79;2022-08-01;2022-09-01;126.47
80;2022-08-01;2022-09-01;187.88
81;2022-08-01;2022-09-01;2967.27
82;2022-08-01;2022-09-01;77.06
83;2022-08-01;2022-09-01;360.42
84;2022-08-01;2022-09-01;550.11
85;2022-08-01;2022-09-01;121.57
86;2022-08-01;2022-09-01;1547.2
87;2022-08-01;2022-09-01;261.22
88;2022-08-01;2022-09-01;545.74
89;2022-08-01;2022-09-01;122.5
90;2022-08-01;2022-09-01;98.33
91;2022-08-01;2022-09-01;860.26
92;2022-08-01;2022-09-01;160.2
93;2022-08-01;2022-09-01;107.41
94;2022-08-01;2022-09-01;125.38
95;2022-08-01;2022-09-01;144.04
96;2022-08-01;2022-09-01;139.41
97;2022-08-01;2022-09-01;761.6
98;2022-08-01;2022-09-01;87.73
99;2022-08-01;2022-09-01;48.86
100;2022-08-01;2022-09-01;40.0
101;2022-08-01;2022-09-01;155.43
102;2022-08-01;2022-09-01;172.37
103;2022-08-01;2022-09-01;325.48
104;2022-08-01;2022-09-01;484.65
105;2022-08-01;2022-09-01;69.72
1;2022-09-01;2022-10-01;2292.29
2;2022-09-01;2022-10-01;316.57
3;2022-09-01;2022-10-01;4798.98
4;2022-09-01;2022-10-01;1227.57
5;2022-09-01;2022-10-01;403.9
6;2022-09-01;2022-10-01;709.15
7;2022-09-01;2022-10-01;2799.09
8;2022-09-01;2022-10-01;249.85
9;2022-09-01;2022-10-01;52.29
10;2022-09-01;2022-10-01;217.9
11;2022-09-01;2022-10-01;72.21
12;2022-09-01;2022-10-01;4567.83
13;2022-09-01;2022-10-01;1681.63
14;2022-09-01;2022-10-01;2392.79
15;2022-09-01;2022-10-01;3097.67
16;2022-09-01;2022-10-01;252.73
17;2022-09-01;2022-10-01;1978.8
18;2022-09-01;2022-10-01;537.57
19;2022-09-01;2022-10-01;757.94
20;2022-09-01;2022-10-01;3430.67
21;2022-09-01;2022-10-01;141.93
22;2022-09-01;2022-10-01;143.27
23;2022-09-01;2022-10-01;117.04
24;2022-09-01;2022-10-01;246.28
25;2022-09-01;2022-10-01;854.91
26;2022-09-01;2022-10-01;411.51
27;2022-09-01;2022-10-01;854.08
28;2022-09-01;2022-10-01;186.96
29;2022-09-01;2022-10-01;134.86
30;2022-09-01;2022-10-01;195.24
31;2022-09-01;2022-10-01;92.1
32;2022-09-01;2022-10-01;316.34
33;2022-09-01;2022-10-01;423.22
34;2022-09-01;2022-10-01;171.61
35;2022-09-01;2022-10-01;276.89
36;2022-09-01;2022-10-01;319.31
37;2022-09-01;2022-10-01;108.26
38;2022-09-01;2022-10-01;1030.47
39;2022-09-01;2022-10-01;109.88
40;2022-09-01;2022-10-01;103.44
41;2022-09-01;2022-10-01;1523.02
42;2022-09-01;2022-10-01;3323.78
43;2022-09-01;2022-10-01;325.65
44;2022-09-01;2022-10-01;337.63
45;2022-09-01;2022-10-01;210.12
46;2022-09-01;2022-10-01;1233.67
47;2022-09-01;2022-10-01;242.79
48;2022-09-01;2022-10-01;104.56
49;2022-09-01;2022-10-01;157.08
50;2022-09-01;2022-10-01;1137.83
51;2022-09-01;2022-10-01;141.09
52;2022-09-01;2022-10-01;748.81
53;2022-09-01;2022-10-01;115.17
54;2022-09-01;2022-10-01;139.3
55;2022-09-01;2022-10-01;76.95
56;2022-09-01;2022-10-01;683.29
57;2022-09-01;2022-10-01;434.17
58;2022-09-01;2022-10-01;142.27
59;2022-09-01;2022-10-01;214.12
60;2022-09-01;2022-10-01;187.79
61;2022-09-01;2022-10-01;926.02
62;2022-09-01;2022-10-01;83.38
63;2022-09-01;2022-10-01;2864.74
64;2022-09-01;2022-10-01;54.47
65;2022-09-01;2022-10-01;293.66
66;2022-09-01;2022-10-01;246.48
67;2022-09-01;2022-10-01;125.03
68;2022-09-01;2022-10-01;185.48
69;2022-09-01;2022-10-01;95.98
70;2022-09-01;2022-10-01;81.6
71;2022-09-01;2022-10-01;332.86
72;2022-09-01;2022-10-01;226.3
73;2022-09-01;2022-10-01;282.87
74;2022-09-01;2022-10-01;292.02
75;2022-09-01;2022-10-01;195.15
76;2022-09-01;2022-10-01;135.44
77;2022-09-01;2022-10-01;431.69
78;2022-09-01;2022-10-01;250.91
79;2022-09-01;2022-10-01;139.35
80;2022-09-01;2022-10-01;172.44
81;2022-09-01;2022-10-01;3016.06
82;2022-09-01;2022-10-01;72.02
83;2022-09-01;2022-10-01;367.73
84;2022-09-01;2022-10-01;521.76
85;2022-09-01;2022-10-01;109.74
86;2022-09-01;2022-10-01;1494.28
87;2022-09-01;2022-10-01;234.94
88;2022-09-01;2022-10-01;494.96
89;2022-09-01;2022-10-01;113.51
90;2022-09-01;2022-10-01;102.57
91;2022-09-01;2022-10-01;872.7
92;2022-09-01;2022-10-01;146.78
93;2022-09-01;2022-10-01;100.67
94;2022-09-01;2022-10-01;116.82
95;2022-09-01;2022-10-01;161.63
96;2022-09-01;2022-10-01;133.51
97;2022-09-01;2022-10-01;808.32
98;2022-09-01;2022-10-01;82.59
99;2022-09-01;2022-10-01;50.98
100;2022-09-01;2022-10-01;37.1
101;2022-09-01;2022-10-01;155.85
102;2022-09-01;2022-10-01;178.9
103;2022-09-01;2022-10-01;363.83
104;2022-09-01;2022-10-01;534.88
105;2022-09-01;2022-10-01;64.27
1;2022-10-01;2022-11-01;2397.26
2;2022-10-01;2022-11-01;329.67
3;2022-10-01;2022-11-01;4998.92
4;2022-10-01;2022-11-01;1089.31
5;2022-10-01;2022-11-01;429.27
6;2022-10-01;2022-11-01;642.18
7;2022-10-01;2022-11-01;2886.22
8;2022-10-01;2022-11-01;246.82
9;2022-10-01;2022-11-01;52.09
10;2022-10-01;2022-11-01;215.24
11;2022-10-01;2022-11-01;68.0
12;2022-10-01;2022-11-01;4197.63
13;2022-10-01;2022-11-01;1828.72
14;2022-10-01;2022-11-01;1980.3
15;2022-10-01;2022-11-01;2714.89
16;2022-10-01;2022-11-01;242.74
17;2022-10-01;2022-11-01;1828.73
18;2022-10-01;2022-11-01;547.63
19;2022-10-01;2022-11-01;647.38
20;2022-10-01;2022-11-01;3782.09
21;2022-10-01;2022-11-01;148.06
22;2022-10-01;2022-11-01;159.22
23;2022-10-01;2022-11-01;115.43
24;2022-10-01;2022-11-01;236.83
25;2022-10-01;2022-11-01;811.41
26;2022-10-01;2022-11-01;478.48
27;2022-10-01;2022-11-01;882.23
28;2022-10-01;2022-11-01;170.48
29;2022-10-01;2022-11-01;128.38
30;2022-10-01;2022-11-01;204.71
31;2022-10-01;2022-11-01;98.65
32;2022-10-01;2022-11-01;316.07
33;2022-10-01;2022-11-01;434.13
34;2022-10-01;2022-11-01;186.64
35;2022-10-01;2022-11-01;302.3
36;2022-10-01;2022-11-01;270.26
37;2022-10-01;2022-11-01;91.68
38;2022-10-01;2022-11-01;906.09
39;2022-10-01;2022-11-01;105.05
40;2022-10-01;2022-11-01;101.09
41;2022-10-01;2022-11-01;1594.21
42;2022-10-01;2022-11-01;3211.25
43;2022-10-01;2022-11-01;280.33
44;2022-10-01;2022-11-01;359.96
45;2022-10-01;2022-11-01;211.58
46;2022-10-01;2022-11-01;1230.6
47;2022-10-01;2022-11-01;234.27
48;2022-10-01;2022-11-01;107.48
49;2022-10-01;2022-11-01;137.18
50;2022-10-01;2022-11-01;1114.26
51;2022-10-01;2022-11-01;155.66
52;2022-10-01;2022-11-01;773.89
53;2022-10-01;2022-11-01;123.03
54;2022-10-01;2022-11-01;139.95
55;2022-10-01;2022-11-01;74.57
56;2022-10-01;2022-11-01;716.1
57;2022-10-01;2022-11-01;365.59
58;2022-10-01;2022-11-01;157.61
59;2022-10-01;2022-11-01;184.74
60;2022-10-01;2022-11-01;186.67
61;2022-10-01;2022-11-01;815.8
62;2022-10-01;2022-11-01;79.11
63;2022-10-01;2022-11-01;2660.07
64;2022-10-01;2022-11-01;51.55
65;2022-10-01;2022-11-01;308.55
66;2022-10-01;2022-11-01;253.77
67;2022-10-01;2022-11-01;128.04
68;2022-10-01;2022-11-01;214.17
69;2022-10-01;2022-11-01;83.77
70;2022-10-01;2022-11-01;85.95
71;2022-10-01;2022-11-01;376.31
72;2022-10-01;2022-11-01;234.11
73;2022-10-01;2022-11-01;326.38
74;2022-10-01;2022-11-01;309.59
75;2022-10-01;2022-11-01;175.68
76;2022-10-01;2022-11-01;135.27
77;2022-10-01;2022-11-01;426.14
78;2022-10-01;2022-11-01;271.86
79;2022-10-01;2022-11-01;125.05
80;2022-10-01;2022-11-01;175.38
81;2022-10-01;2022-11-01;2918.82
82;2022-10-01;2022-11-01;87.44
83;2022-10-01;2022-11-01;324.58
84;2022-10-01;2022-11-01;588.83
85;2022-10-01;2022-11-01;113.11
86;2022-10-01;2022-11-01;1510.67
87;2022-10-01;2022-11-01;268.11
88;2022-10-01;2022-11-01;499.53
89;2022-10-01;2022-11-01;112.75
90;2022-10-01;2022-11-01;104.44
91;2022-10-01;2022-11-01;840.42
92;2022-10-01;2022-11-01;156.41
93;2022-10-01;2022-11-01;92.71
94;2022-10-01;2022-11-01;121.15
95;2022-10-01;2022-11-01;158.2
96;2022-10-01;2022-11-01;139.53
97;2022-10-01;2022-11-01;820.31
98;2022-10-01;2022-11-01;91.22
99;2022-10-01;2022-11-01;49.15
100;2022-10-01;2022-11-01;43.81
101;2022-10-01;2022-11-01;147.41
102;2022-10-01;2022-11-01;184.47
103;2022-10-01;2022-11-01;375.82
104;2022-10-01;2022-11-01;508.51
105;2022-10-01;2022-11-01;68.75
1;2022-11-01;2022-12-01;2136.18
2;2022-11-01;2022-12-01;357.56
3;2022-11-01;2022-12-01;4551.33
4;2022-11-01;2022-12-01;1150.44
5;2022-11-01;2022-12-01;371.78
6;2022-11-01;2022-12-01;663.45
7;2022-11-01;2022-12-01;3257.78
8;2022-11-01;2022-12-01;226.99
9;2022-11-01;2022-12-01;51.44
10;2022-11-01;2022-12-01;219.23
11;2022-11-01;2022-12-01;66.09
12;2022-11-01;2022-12-01;4508.55
13;2022-11-01;2022-12-01;1843.73
14;2022-11-01;2022-12-01;2330.7
15;2022-11-01;2022-12-01;2845.22
16;2022-11-01;2022-12-01;274.86
17;2022-11-01;2022-12-01;1653.66
18;2022-11-01;2022-12-01;489.49
19;2022-11-01;2022-12-01;758.75
20;2022-11-01;2022-12-01;3222.89
21;2022-11-01;2022-12-01;150.45
22;2022-11-01;2022-12-01;137.83
23;2022-11-01;2022-12-01;116.08
24;2022-11-01;2022-12-01;255.0
25;2022-11-01;2022-12-01;842.03
26;2022-11-01;2022-12-01;473.43
27;2022-11-01;2022-12-01;766.12
28;2022-11-01;2022-12-01;163.35
29;2022-11-01;2022-12-01;131.38
30;2022-11-01;2022-12-01;203.0
31;2022-11-01;2022-12-01;98.26
32;2022-11-01;2022-12-01;318.41
33;2022-11-01;2022-12-01;377.04
34;2022-11-01;2022-12-01;165.09
35;2022-11-01;2022-12-01;285.72
36;2022-11-01;2022-12-01;279.41
37;2022-11-01;2022-12-01;101.08
38;2022-11-01;2022-12-01;1074.1
39;2022-11-01;2022-12-01;103.84
40;2022-11-01;2022-12-01;91.34
41;2022-11-01;2022-12-01;1441.65
42;2022-11-01;2022-12-01;3134.9
43;2022-11-01;2022-12-01;276.88
44;2022-11-01;2022-12-01;342.71
45;2022-11-01;2022-12-01;201.98
46;2022-11-01;2022-12-01;1099.33
47;2022-11-01;2022-12-01;228.12
48;2022-11-01;2022-12-01;105.93
49;2022-11-01;2022-12-01;138.26
50;2022-11-01;2022-12-01;1163.2
51;2022-11-01;2022-12-01;136.6
52;2022-11-01;2022-12-01;752.16
53;2022-11-01;2022-12-01;125.88
54;2022-11-01;2022-12-01;160.57
55;2022-11-01;2022-12-01;73.2
56;2022-11-01;2022-12-01;681.13
57;2022-11-01;2022-12-01;421.55
58;2022-11-01;2022-12-01;159.35
59;2022-11-01;2022-12-01;189.04
60;2022-11-01;2022-12-01;172.71
61;2022-11-01;2022-12-01;903.26
62;2022-11-01;2022-12-01;87.78
63;2022-11-01;2022-12-01;3077.35
64;2022-11-01;2022-12-01;50.0
65;2022-11-01;2022-12-01;275.96
66;2022-11-01;2022-12-01;243.66
67;2022-11-01;2022-12-01;120.06
68;2022-11-01;2022-12-01;183.48
69;2022-11-01;2022-12-01;89.89
70;2022-11-01;2022-12-01;78.83
71;2022-11-01;2022-12-01;382.56
72;2022-11-01;2022-12-01;248.11
73;2022-11-01;2022-12-01;289.52
74;2022-11-01;2022-12-01;287.02
75;2022-11-01;2022-12-01;196.17
76;2022-11-01;2022-12-01;135.49
77;2022-11-01;2022-12-01;362.31
78;2022-11-01;2022-12-01;249.77
79;2022-11-01;2022-12-01;128.33
80;2022-11-01;2022-12-01;169.8
81;2022-11-01;2022-12-01;2894.45
82;2022-11-01;2022-12-01;82.0
83;2022-11-01;2022-12-01;315.6
84;2022-11-01;2022-12-01;521.97
85;2022-11-01;2022-12-01;115.04
86;2022-11-01;2022-12-01;1615.7
87;2022-11-01;2022-12-01;250.96
88;2022-11-01;2022-12-01;483.65
89;2022-11-01;2022-12-01;122.06
90;2022-11-01;2022-12-01;104.21
91;2022-11-01;2022-12-01;882.73
92;2022-11-01;2022-12-01;160.66
93;2022-11-01;2022-12-01;99.82
94;2022-11-01;2022-12-01;118.03
95;2022-11-01;2022-12-01;137.44
96;2022-11-01;2022-12-01;122.44
97;2022-11-01;2022-12-01;780.45
98;2022-11-01;2022-12-01;93.19
99;2022-11-01;2022-12-01;53.58
100;2022-11-01;2022-12-01;39.97
101;2022-11-01;2022-12-01;141.71
102;2022-11-01;2022-12-01;168.25
103;2022-11-01;2022-12-01;319.8
104;2022-11-01;2022-12-01;525.04
105;2022-11-01;2022-12-01;74.44
1;2022-12-01;2023-01-01;2011.98
2;2022-12-01;2023-01-01;373.82
3;2022-12-01;2023-01-01;5023.03
4;2022-12-01;2023-01-01;1296.28
5;2022-12-01;2023-01-01;411.26
6;2022-12-01;2023-01-01;634.66
7;2022-12-01;2023-01-01;3014.19
8;2022-12-01;2023-01-01;239.29
9;2022-12-01;2023-01-01;52.0
10;2022-12-01;2023-01-01;208.12
11;2022-12-01;2023-01-01;73.63
12;2022-12-01;2023-01-01;4871.74
13;2022-12-01;2023-01-01;1705.88
14;2022-12-01;2023-01-01;2079.56
15;2022-12-01;2023-01-01;3208.26
16;2022-12-01;2023-01-01;256.3
17;2022-12-01;2023-01-01;1685.03
18;2022-12-01;2023-01-01;539.41
19;2022-12-01;2023-01-01;685.27
20;2022-12-01;2023-01-01;3607.49
21;2022-12-01;2023-01-01;135.32
22;2022-12-01;2023-01-01;156.86
23;2022-12-01;2023-01-01;118.24
24;2022-12-01;2023-01-01;227.38
25;2022-12-01;2023-01-01;822.19
26;2022-12-01;2023-01-01;465.14
27;2022-12-01;2023-01-01;861.22
28;2022-12-01;2023-01-01;170.1
29;2022-12-01;2023-01-01;123.79
30;2022-12-01;2023-01-01;218.82
31;2022-12-01;2023-01-01;98.12
32;2022-12-01;2023-01-01;322.53
33;2022-12-01;2023-01-01;428.2
34;2022-12-01;2023-01-01;173.73
35;2022-12-01;2023-01-01;285.29
36;2022-12-01;2023-01-01;297.25
37;2022-12-01;2023-01-01;108.06
38;2022-12-01;2023-01-01;959.82
39;2022-12-01;2023-01-01;112.03
40;2022-12-01;2023-01-01;103.82
41;2022-12-01;2023-01-01;1455.62
42;2022-12-01;2023-01-01;3075.16
43;2022-12-01;2023-01-01;308.64
44;2022-12-01;2023-01-01;355.58
45;2022-12-01;2023-01-01;190.93
46;2022-12-01;2023-01-01;1212.21
47;2022-12-01;2023-01-01;232.61
48;2022-12-01;2023-01-01;105.83
49;2022-12-01;2023-01-01;141.54
50;2022-12-01;2023-01-01;1312.79
51;2022-12-01;2023-01-01;138.3
52;2022-12-01;2023-01-01;787.47
53;2022-12-01;2023-01-01;111.17
54;2022-12-01;2023-01-01;155.99
55;2022-12-01;2023-01-01;86.47
56;2022-12-01;2023-01-01;735.54
57;2022-12-01;2023-01-01;379.85
58;2022-12-01;2023-01-01;148.24
59;2022-12-01;2023-01-01;213.34
60;2022-12-01;2023-01-01;184.89
61;2022-12-01;2023-01-01;804.52
62;2022-12-01;2023-01-01;82.23
63;2022-12-01;2023-01-01;2794.81
64;2022-12-01;2023-01-01;49.84
65;2022-12-01;2023-01-01;315.18
66;2022-12-01;2023-01-01;227.49
67;2022-12-01;2023-01-01;114.03
68;2022-12-01;2023-01-01;189.45
69;2022-12-01;2023-01-01;92.78
70;2022-12-01;2023-01-01;82.3
71;2022-12-01;2023-01-01;361.54
72;2022-12-01;2023-01-01;267.63
73;2022-12-01;2023-01-01;306.88
74;2022-12-01;2023-01-01;276.45
75;2022-12-01;2023-01-01;177.42
76;2022-12-01;2023-01-01;164.33
77;2022-12-01;2023-01-01;429.42
78;2022-12-01;2023-01-01;235.8
79;2022-12-01;2023-01-01;137.77
80;2022-12-01;2023-01-01;186.71
81;2022-12-01;2023-01-01;2980.6
82;2022-12-01;2023-01-01;78.96
83;2022-12-01;2023-01-01;318.77
84;2022-12-01;2023-01-01;602.49
85;2022-12-01;2023-01-01;113.74
86;2022-12-01;2023-01-01;1454.0
87;2022-12-01;2023-01-01;247.41
88;2022-12-01;2023-01-01;523.02
89;2022-12-01;2023-01-01;112.98
90;2022-12-01;2023-01-01;105.73
91;2022-12-01;2023-01-01;856.33
92;2022-12-01;2023-01-01;144.46
93;2022-12-01;2023-01-01;104.66
94;2022-12-01;2023-01-01;110.89
95;2022-12-01;2023-01-01;139.69
96;2022-12-01;2023-01-01;117.23
97;2022-12-01;2023-01-01;807.97
98;2022-12-01;2023-01-01;87.33
99;2022-12-01;2023-01-01;47.46
100;2022-12-01;2023-01-01;39.58
101;2022-12-01;2023-01-01;164.67
102;2022-12-01;2023-01-01;167.78
103;2022-12-01;2023-01-01;358.85
104;2022-12-01;2023-01-01;463.13
105;2022-12-01;2023-01-01;65.91
1;2023-01-01;2023-02-01;2006.06
2;2023-01-01;2023-02-01;383.63
3;2023-01-01;2023-02-01;4578.94
4;2023-01-01;2023-02-01;1106.99
5;2023-01-01;2023-02-01;422.65
6;2023-01-01;2023-02-01;699.07
7;2023-01-01;2023-02-01;3213.41
8;2023-01-01;2023-02-01;242.23
9;2023-01-01;2023-02-01;51.17
10;2023-01-01;2023-02-01;202.24
11;2023-01-01;2023-02-01;64.43
12;2023-01-01;2023-02-01;4089.38
13;2023-01-01;2023-02-01;1843.86
14;2023-01-01;2023-02-01;2062.17
15;2023-01-01;2023-02-01;3220.63
16;2023-01-01;2023-02-01;232.35
17;2023-01-01;2023-02-01;1856.53
18;2023-01-01;2023-02-01;481.52
19;2023-01-01;2023-02-01;700.02
20;2023-01-01;2023-02-01;3785.33
21;2023-01-01;2023-02-01;161.92
22;2023-01-01;2023-02-01;140.79
23;2023-01-01;2023-02-01;113.98
24;2023-01-01;2023-02-01;256.9
25;2023-01-01;2023-02-01;791.34
26;2023-01-01;2023-02-01;455.28
27;2023-01-01;2023-02-01;863.09
28;2023-01-01;2023-02-01;196.45
29;2023-01-01;2023-02-01;119.92
30;2023-01-01;2023-02-01;193.64
31;2023-01-01;2023-02-01;108.33
32;2023-01-01;2023-02-01;300.98
33;2023-01-01;2023-02-01;390.4
34;2023-01-01;2023-02-01;168.08
35;2023-01-01;2023-02-01;294.91
36;2023-01-01;2023-02-01;309.17
37;2023-01-01;2023-02-01;93.93
38;2023-01-01;2023-02-01;1000.99
39;2023-01-01;2023-02-01;103.43
40;2023-01-01;2023-02-01;99.67
41;2023-01-01;2023-02-01;1465.41
42;2023-01-01;2023-02-01;3177.64
43;2023-01-01;2023-02-01;321.23
44;2023-01-01;2023-02-01;329.88
45;2023-01-01;2023-02-01;214.17
46;2023-01-01;2023-02-01;1157.8
47;2023-01-01;2023-02-01;252.42
48;2023-01-01;2023-02-01;99.61
49;2023-01-01;2023-02-01;151.73
50;2023-01-01;2023-02-01;1139.78
51;2023-01-01;2023-02-01;138.3
52;2023-01-01;2023-02-01;772.96
53;2023-01-01;2023-02-01;120.42
54;2023-01-01;2023-02-01;144.89
55;2023-01-01;2023-02-01;86.46
56;2023-01-01;2023-02-01;747.09
57;2023-01-01;2023-02-01;411.81
58;2023-01-01;2023-02-01;135.32
59;2023-01-01;2023-02-01;211.17
60;2023-01-01;2023-02-01;165.39
61;2023-01-01;2023-02-01;865.77
62;2023-01-01;2023-02-01;82.81
63;2023-01-01;2023-02-01;2869.54
64;2023-01-01;2023-02-01;50.13
65;2023-01-01;2023-02-01;281.16
66;2023-01-01;2023-02-01;253.23
67;2023-01-01;2023-02-01;110.01
68;2023-01-01;2023-02-01;187.28
69;2023-01-01;2023-02-01;83.03
70;2023-01-01;2023-02-01;81.91
71;2023-01-01;2023-02-01;361.82
72;2023-01-01;2023-02-01;248.12
73;2023-01-01;2023-02-01;318.22
74;2023-01-01;2023-02-01;277.74
75;2023-01-01;2023-02-01;188.81
76;2023-01-01;2023-02-01;145.12
77;2023-01-01;2023-02-01;420.51
78;2023-01-01;2023-02-01;237.2
79;2023-01-01;2023-02-01;137.62
80;2023-01-01;2023-02-01;174.94
81;2023-01-01;2023-02-01;2848.1
82;2023-01-01;2023-02-01;72.85
83;2023-01-01;2023-02-01;333.33
84;2023-01-01;2023-02-01;582.76
85;2023-01-01;2023-02-01;124.58
86;2023-01-01;2023-02-01;1468.46
87;2023-01-01;2023-02-01;260.06
88;2023-01-01;2023-02-01;541.59
89;2023-01-01;2023-02-01;111.88
90;2023-01-01;2023-02-01;99.74
91;2023-01-01;2023-02-01;798.64
92;2023-01-01;2023-02-01;137.56
93;2023-01-01;2023-02-01;98.01
94;2023-01-01;2023-02-01;125.98
95;2023-01-01;2023-02-01;144.07
96;2023-01-01;2023-02-01;142.84
97;2023-01-01;2023-02-01;718.31
98;2023-01-01;2023-02-01;83.0
99;2023-01-01;2023-02-01;45.37
100;2023-01-01;2023-02-01;39.75
101;2023-01-01;2023-02-01;136.88
102;2023-01-01;2023-02-01;196.94
103;2023-01-01;2023-02-01;362.74
104;2023-01-01;2023-02-01;463.02
105;2023-01-01;2023-02-01;67.44
1;2023-02-01;2023-03-01;2169.13
2;2023-02-01;2023-03-01;331.95
3;2023-02-01;2023-03-01;4674.93
4;2023-02-01;2023-03-01;1250.46
5;2023-02-01;2023-03-01;364.76
6;2023-02-01;2023-03-01;666.39
7;2023-02-01;2023-03-01;3265.98
8;2023-02-01;2023-03-01;232.77
9;2023-02-01;2023-03-01;54.9
10;2023-02-01;2023-03-01;210.53
11;2023-02-01;2023-03-01;75.57
12;2023-02-01;2023-03-01;4837.01
13;2023-02-01;2023-03-01;1802.44
14;2023-02-01;2023-03-01;2071.3
15;2023-02-01;2023-03-01;3287.65
16;2023-02-01;2023-03-01;238.74
17;2023-02-01;2023-03-01;1813.85
18;2023-02-01;2023-03-01;547.85
19;2023-02-01;2023-03-01;705.44
20;2023-02-01;2023-03-01;3310.24
21;2023-02-01;2023-03-01;156.32
22;2023-02-01;2023-03-01;154.78
23;2023-02-01;2023-03-01;119.05
24;2023-02-01;2023-03-01;246.91
25;2023-02-01;2023-03-01;732.03
26;2023-02-01;2023-03-01;443.24
27;2023-02-01;2023-03-01;865.7
28;2023-02-01;2023-03-01;170.64
29;2023-02-01;2023-03-01;121.93
30;2023-02-01;2023-03-01;216.65
31;2023-02-01;2023-03-01;107.28
32;2023-02-01;2023-03-01;274.17
33;2023-02-01;2023-03-01;413.43
34;2023-02-01;2023-03-01;162.19
35;2023-02-01;2023-03-01;271.6
36;2023-02-01;2023-03-01;293.88
37;2023-02-01;2023-03-01;99.28
38;2023-02-01;2023-03-01;1092.94
39;2023-02-01;2023-03-01;115.61
40;2023-02-01;2023-03-01;91.3
41;2023-02-01;2023-03-01;1494.15
42;2023-02-01;2023-03-01;3173.72
43;2023-02-01;2023-03-01;284.35
44;2023-02-01;2023-03-01;344.0
45;2023-02-01;2023-03-01;180.58
46;2023-02-01;2023-03-01;1161.82
47;2023-02-01;2023-03-01;258.26
48;2023-02-01;2023-03-01;100.41
49;2023-02-01;2023-03-01;146.67
50;2023-02-01;2023-03-01;1296.32
51;2023-02-01;2023-03-01;159.29
52;2023-02-01;2023-03-01;683.76
53;2023-02-01;2023-03-01;117.76
54;2023-02-01;2023-03-01;164.77
55;2023-02-01;2023-03-01;72.59
56;2023-02-01;2023-03-01;650.74
57;2023-02-01;2023-03-01;381.86
58;2023-02-01;2023-03-01;141.61
59;2023-02-01;2023-03-01;216.13
60;2023-02-01;2023-03-01;169.88
